acctnum	gender	state	zip
11246	M	NY	13492
11247	F	NY	10956
11248	F	PA	18974
11249	M	NY	10552
11250	M	NY	11791
11251	F	MA	02151
11252	F	NY	13760
11253	M	NY	11357
11254	M	NY	11576
11255	F	NJ	08043
11256	F	NY	11003
11257	F	VT	05826
11258	F	NJ	07762
11259	M	PA	19078
11260	F	NJ	08003
11261	F	PA	19096
11262	F	MA	02165
11263	M	NJ	08691
11264	F	NY	12498
11265	M	NY	10003
11266	F	NY	11542
11267	F	MA	02021
11268	M	MA	02169
11269	F	NY	10804
11270	M	NY	12180
11271	F	NY	11757
11272	M	NJ	08094
11273	F	PA	18969
11274	M	CT	06497
11275	F	MA	01085
11276	F	NJ	08757
11277	F	NJ	08757
11278	M	PA	17508
11279	F	NJ	08872
11280	M	NJ	08010
11281	F	PA	19454
11282	F	MA	02172
11283	F	RI	02905
11284	F	PA	19006
11285	F	NJ	07012
11286	F	NJ	08534
11287	F	NY	11803
11288	F	CT	06111
11289	M	NY	10701
11290	M	MD	21093
11291	M	MD	21015
11292	F	MD	21209
11293	M	NJ	07071
11294	F	MD	21234
11295	F	NY	11426
11296	F	NY	11413
11297	F	NJ	07405
11298	M	NY	11732
11299	M	NJ	07060
11300	F	NY	10463
11301	M	NJ	07032
11302	M	MA	02142
11303	M	NY	11412
11304	F	PA	15102
11305	F	NY	11219
11306	F	NY	11558
11307	F	NJ	07656
11308	F	MA	01821
11309	M	NY	11742
11310	M	NY	11040
11311	F	NY	10583
11312	F	PA	15701
11313	M	MA	02702
11314	M	CT	06062
11315	F	NY	11204
11316	F	MA	02771
11317	M	PA	19050
11318	F	PA	19053
11319	M	NJ	08402
11320	M	MD	21084
11321	F	NY	11050
11322	M	MA	02154
11323	M	NY	11362
11324	M	NJ	08360
11325	M	NY	11791
11326	F	NY	13357
11327	F	NY	14043
11328	M	MD	21043
11329	F	MA	01462
11330	F	NJ	07450
11331	F	DE	19958
11332	F	MA	01536
11333	F	PA	19468
11334	F	NY	14150
11335	M	DE	19702
11336	M	VT	05201
11337	F	NY	11223
11338	F	CT	06426
11339	F	PA	15241
11340	F	PA	19073
11341	F	CT	06430
11342	M	NY	10016
11343	M	PA	19464
11344	M	MA	02368
11345	M	MA	01915
11346	M	NY	10804
11347	F	NY	11001
11348	F	MA	02766
11349	F	PA	15656
11350	M	NY	11714
11351	M	NY	13856
11352	F	NJ	08638
11353	F	NY	10983
11354	F	NJ	07410
11355	F	NY	10570
11356	F	MA	01876
11357	M	NY	11003
11358	F	CT	06355
11359	F	NJ	07045
11360	M	PA	19002
11361	F	MA	02574
11362	F	PA	18458
11363	F	NY	11224
11364	F	CT	06611
11365	M	MA	02035
11366	F	NH	03301
11367	F	NJ	07078
11368	F	NJ	07028
11369	F	NJ	07003
11370	F	MD	21219
11371	F	PA	18017
11372	F	MD	21122
11373	M	MA	01821
11374	F	PA	16117
11375	F	NY	10703
11376	F	CT	06484
11377	F	NJ	07446
11378	F	MD	21133
11379	F	PA	19139
11380	F	NJ	08012
11381	F	NJ	07826
11382	M	NJ	07960
11383	F	PA	18940
11384	M	NJ	07876
11385	M	PA	19118
11386	F	NJ	08857
11387	F	NY	12477
11388	F	NY	11229
11389	F	NY	10920
11390	F	NY	12603
11391	F	NY	10016
11392	F	MD	20817
11393	F	MA	01867
11394	M	NY	11236
11395	F	CT	06902
11396	F	NY	11793
11397	F	DE	19711
11398	M	NJ	07066
11399	M	MD	21093
11400	F	PA	17603
11401	F	MD	21030
11402	F	NY	13850
11403	M	MD	20815
11404	M	NJ	08512
11405	F	MD	20735
11406	F	NY	11729
11407	F	PA	19095
11408	F	PA	19401
11409	F	MA	02173
11410	F	VI	00821
11411	M	NY	11769
11412	M	NY	11201
11413	F	CT	06032
11414	F	NY	10025
11415	F	PA	15557
11416	F	NY	10301
11417	F	PA	19070
11418	F	NJ	08096
11419	M	MD	20906
11420	M	NY	11355
11421	M	MA	02045
11422	F	CT	06606
11423	M	NJ	07067
11424	M	CT	06851
11425	F	NY	14075
11426	F	MA	01760
11427	F	NY	11788
11428	M	NJ	08344
11429	F	NY	11510
11430	F	NY	11103
11431	M	NY	10927
11432	F	PA	18915
11433	F	NJ	08003
11434	M	NY	13326
11435	M	MA	01518
11436	M	NJ	07070
11437	F	NY	11427
11438	F	NY	12550
11439	M	NJ	08817
11440	F	CT	06511
11441	F	CT	06831
11442	F	NJ	07008
11443	F	NJ	07105
11444	F	NY	10708
11445	M	NJ	08831
11446	F	NJ	07470
11447	F	NJ	08084
11448	M	NY	11229
11449	F	NJ	08360
11450	F	NJ	07860
11451	M	NY	13032
11452	F	NY	13638
11453	F	NY	11751
11454	F	PA	19103
11455	F	MA	02120
11456	F	NJ	07641
11457	F	PA	19072
11458	F	MD	21030
11459	F	NY	14221
11460	F	CT	06244
11461	F	PA	19022
11462	F	MA	01915
11463	F	PA	19002
11464	F	MA	02154
11465	M	NJ	08502
11466	F	MA	02109
11467	F	NY	11713
11468	M	PA	19006
11469	M	NY	11362
11470	F	RI	02906
11471	M	NJ	08807
11472	M	MA	01742
11473	F	NJ	07055
11474	M	NY	14221
11475	F	NY	11768
11476	F	NY	11372
11477	M	PA	17547
11478	F	MA	01945
11479	F	NJ	08512
11480	F	NY	11786
11481	F	NJ	08028
11482	F	NJ	07410
11483	F	MD	21117
11484	M	NY	11580
11485	F	MD	20815
11486	F	NY	10952
11487	F	MA	01020
11488	M	NY	11001
11489	F	NJ	08850
11490	F	NJ	07070
11491	M	PA	19078
11492	F	PA	15236
11493	F	NJ	07016
11494	F	PA	18104
11495	M	NY	14526
11496	F	NJ	07740
11497	M	NY	11786
11498	F	NJ	08332
11499	F	NY	11003
11500	F	CT	06902
11501	M	MA	01880
11502	F	NY	11361
11503	F	PA	16701
11504	F	MA	02056
11505	F	NY	14004
11506	F	NJ	07205
11507	F	PA	16509
11508	F	NJ	08077
11509	F	NY	11581
11510	M	CT	06082
11511	F	NY	11581
11512	M	NY	11738
11513	M	NY	12078
11514	F	NJ	07928
11515	F	PA	17043
11516	F	NY	11803
11517	M	PA	16033
11518	M	NY	10021
11519	F	NY	14222
11520	M	NJ	08243
11521	F	CT	06093
11522	M	PA	16692
11523	F	PA	19115
11524	F	MD	21209
11525	F	NY	10471
11526	M	PA	17057
11527	F	NY	11231
11528	M	PA	18972
11529	M	MD	21228
11530	F	PA	18951
11531	M	NY	11590
11532	M	PA	17043
11533	M	CT	06037
11534	M	MA	02368
11535	M	PA	18360
11536	F	NY	14206
11537	F	NY	13021
11538	F	NY	10705
11539	F	MD	21043
11540	F	NJ	08053
11541	M	MD	20906
11542	F	NJ	08757
11543	F	NJ	08753
11544	F	PA	19073
11545	M	NY	10504
11546	F	NY	11373
11547	F	NY	10601
11548	F	NJ	07066
11549	M	PA	19604
11550	F	NY	11373
11551	M	NY	11226
11552	F	NJ	07417
11553	F	NJ	07083
11554	F	NH	03303
11555	M	NY	14850
11556	F	MA	02090
11557	F	PA	19464
11558	F	PA	19454
11559	M	NY	11735
11560	F	NJ	08831
11561	F	NY	10456
11562	F	NY	10021
11563	M	MD	21133
11564	F	NJ	07724
11565	F	NY	13501
11566	F	MD	21050
11567	F	NJ	07002
11568	F	PA	15206
11569	F	MA	01748
11570	F	NJ	08846
11571	F	NJ	08016
11572	M	PA	15243
11573	M	MA	01867
11574	F	DE	19701
11575	F	NY	11598
11576	F	NJ	07042
11577	F	NY	10710
11578	M	MD	21208
11579	F	NJ	07739
11580	F	NJ	08854
11581	F	MD	20772
11582	F	DE	19803
11583	M	NY	11221
11584	M	MD	20715
11585	F	NY	11722
11586	F	MD	21014
11587	F	NJ	08062
11588	M	NY	11377
11589	M	NJ	07060
11590	F	NY	11776
11591	F	PA	17013
11592	M	NJ	07092
11593	F	CT	06066
11594	F	DE	19720
11595	F	NJ	07733
11596	F	NJ	08534
11597	F	NY	11706
11598	F	NY	11010
11599	F	NY	11434
11600	F	MD	20854
11601	M	NJ	08735
11602	M	NY	14028
11603	F	PA	15848
11604	M	NY	11746
11605	M	CT	06517
11606	F	NY	11378
11607	M	NJ	07733
11608	M	PA	17701
11609	M	NJ	08701
11610	M	NJ	08260
11611	F	NJ	07060
11612	F	NY	11417
11613	M	PA	17701
11614	M	NY	11215
11615	F	PA	18042
11616	M	NY	12051
11617	F	MD	20815
11618	F	NH	03062
11619	F	PA	16415
11620	F	PA	19087
11621	M	PA	19029
11622	F	DE	19808
11623	F	PA	18014
11624	F	NJ	08753
11625	M	PA	19094
11626	F	MA	01915
11627	F	MA	01754
11628	M	NY	10023
11629	F	CT	06468
11630	M	CT	06497
11631	F	PA	15241
11632	M	PA	17961
11633	M	MD	20877
11634	M	ME	04605
11635	M	CT	06111
11636	M	NJ	07067
11637	F	NY	12533
11638	F	NY	10580
11639	F	NY	11791
11640	F	NY	11803
11641	M	NY	13326
11642	F	NJ	07865
11643	F	NJ	07044
11644	F	NY	11570
11645	F	NY	11223
11646	M	NH	03824
11647	M	NY	14224
11648	M	NY	14206
11649	F	MD	20707
11650	F	NY	11577
11651	M	NY	12061
11652	F	CT	06484
11653	M	NJ	07016
11654	M	DE	19953
11655	F	NY	11795
11656	F	VI	00841
11657	M	NJ	07040
11658	M	NJ	07974
11659	F	PA	19126
11660	F	NY	10467
11661	M	NY	10578
11662	F	PA	18428
11663	F	NJ	07960
11664	M	NY	11563
11665	F	NJ	07002
11666	F	NY	10566
11667	F	NJ	07458
11668	F	NJ	07078
11669	F	NJ	07840
11670	M	PA	19401
11671	M	NY	11225
11672	F	NY	14226
11673	F	MA	02359
11674	M	NJ	07641
11675	M	MD	20906
11676	M	MA	01420
11677	F	NJ	08540
11678	F	NY	11230
11679	M	NJ	08003
11680	F	PA	19063
11681	M	NJ	07756
11682	F	NY	11777
11683	F	CT	06484
11684	F	MA	02062
11685	F	NY	11545
11686	M	NY	11234
11687	F	PA	17331
11688	M	NY	13850
11689	M	NJ	07403
11690	F	MD	20817
11691	M	NJ	07470
11692	M	NY	11762
11693	M	NY	10003
11694	M	RI	02886
11695	F	NY	10025
11696	M	NY	14092
11697	F	PA	15102
11698	F	PA	15902
11699	F	PA	18615
11700	M	NY	11901
11701	M	NJ	07621
11702	M	MD	20874
11703	F	PA	17078
11704	F	NY	10510
11705	M	NJ	07041
11706	M	NY	10512
11707	F	NY	11559
11708	F	DE	19803
11709	M	NY	11950
11710	F	PA	19087
11711	F	NJ	07753
11712	F	NJ	08244
11713	F	NJ	07508
11714	F	PA	18912
11715	F	MA	01803
11716	F	NY	12873
11717	F	PA	19047
11718	M	NY	10466
11719	F	NJ	07750
11720	F	NY	10306
11721	M	CT	06776
11722	F	NY	11787
11723	F	NY	11362
11724	F	CT	06430
11725	F	NJ	07067
11726	M	MD	20901
11727	F	NJ	08757
11728	M	PA	19320
11729	M	NY	11365
11730	F	NY	11420
11731	F	NY	11520
11732	F	PA	19131
11733	F	PA	17042
11734	F	NJ	07076
11735	F	MA	02356
11736	F	PA	17110
11737	F	NY	11735
11738	M	NY	11743
11739	M	CT	06111
11740	F	NY	10009
11741	F	NJ	07728
11742	F	NJ	08022
11743	F	PA	18954
11744	F	NJ	07739
11745	F	CT	06712
11746	F	NJ	07850
11747	M	DE	19703
11748	F	NY	13203
11749	F	MA	01970
11750	F	PA	19373
11751	F	PA	18054
11752	F	MA	02601
11753	F	PA	16254
11754	F	NJ	08010
11755	F	NY	10598
11756	M	NY	11577
11757	F	PA	19607
11758	F	DE	19711
11759	F	NJ	07083
11760	M	MA	01571
11761	F	PA	19021
11762	F	NY	11050
11763	M	NJ	07203
11764	F	NY	11024
11765	F	NJ	07960
11766	M	CT	06082
11767	M	PA	18351
11768	F	NY	14150
11769	M	NJ	07901
11770	F	NY	12524
11771	M	PA	19085
11772	M	PA	19064
11773	F	PA	19475
11774	F	PA	17557
11775	M	NY	13624
11776	F	NJ	07094
11777	F	NJ	07756
11778	F	NY	11542
11779	M	PA	19115
11780	F	NJ	07078
11781	F	MA	02148
11782	M	CT	06525
11783	F	MA	01519
11784	F	NY	11572
11785	F	NY	11218
11786	F	MA	02116
11787	F	DC	20008
11788	F	PA	19008
11789	M	NY	11207
11790	F	NJ	07024
11791	M	NY	10543
11792	F	PA	18433
11793	F	MA	02061
11794	F	PA	16925
11795	M	NY	10312
11796	M	NJ	08757
11797	F	NY	11572
11798	F	PA	19380
11799	F	NY	14075
11800	F	NY	11218
11801	F	NJ	08540
11802	M	NJ	07039
11803	F	PA	17345
11804	F	MA	02746
11805	F	NY	10306
11806	M	NY	11946
11807	F	MA	02368
11808	M	MA	02130
11809	F	NY	11435
11810	M	PA	19090
11811	F	NY	14530
11812	F	NY	11374
11813	F	PA	19117
11814	M	NJ	07013
11815	F	CT	06902
11816	F	NJ	07456
11817	M	NY	12182
11818	F	PA	19119
11819	F	NY	11706
11820	M	NJ	07047
11821	F	NY	11375
11822	M	NJ	07070
11823	M	NJ	08807
11824	F	DE	19703
11825	F	PA	19460
11826	M	MD	20721
11827	F	CT	06897
11828	M	PA	18966
11829	M	NY	11213
11830	F	NJ	08251
11831	F	MA	02167
11832	M	NY	11050
11833	M	DE	19808
11834	F	NJ	07006
11835	F	MD	21122
11836	M	NY	14534
11837	F	NY	10021
11838	F	MA	02178
11839	M	MD	21228
11840	F	NY	14225
11841	M	NY	11732
11842	M	PA	18062
11843	F	NY	13205
11844	F	NY	11004
11845	F	NJ	08820
11846	M	NY	11757
11847	M	NY	11758
11848	F	NJ	07016
11849	F	PA	17055
11850	M	NH	03060
11851	M	PA	18966
11852	M	CT	06418
11853	F	NH	03051
11854	F	NY	12543
11855	M	MD	21085
11856	F	NJ	07675
11857	F	NY	11719
11858	F	PA	15090
11859	M	NY	13146
11860	M	NJ	07424
11861	F	NY	11530
11862	F	NH	03079
11863	F	NY	10022
11864	F	NY	14870
11865	F	NJ	07017
11866	F	NY	13669
11867	M	NY	11050
11868	F	NY	11804
11869	F	MA	01906
11870	F	NJ	08232
11871	M	NJ	08063
11872	M	NJ	07006
11873	M	NY	11561
11874	F	PA	19135
11875	F	MD	21084
11876	F	NJ	07090
11877	F	NJ	08873
11878	M	NY	11235
11879	F	NH	03818
11880	F	NJ	07662
11881	M	NJ	07110
11882	M	PA	18940
11883	F	NJ	08857
11884	F	PA	15557
11885	F	NY	12186
11886	M	MA	02152
11887	M	NY	11230
11888	M	NJ	07860
11889	F	NJ	08109
11890	F	MD	21222
11891	F	NY	10309
11892	M	PA	19151
11893	F	NY	13304
11894	M	NJ	07055
11895	M	DC	20002
11896	M	MD	21225
11897	F	NJ	07739
11898	F	NJ	08876
11899	M	MA	02401
11900	M	NY	10019
11901	M	NY	11755
11902	F	PA	18901
11903	F	NY	13090
11904	F	CT	06497
11905	F	NY	11426
11906	F	PA	15102
11907	M	MA	01108
11908	F	NY	14218
11909	M	PA	19066
11910	M	PA	17201
11911	F	NH	03102
11912	F	NY	11747
11913	F	PA	15146
11914	F	PA	19380
11915	F	NJ	07095
11916	F	CT	06840
11917	F	NY	11710
11918	F	CT	06492
11919	F	NY	11373
11920	F	NY	11201
11921	F	MA	02667
11922	M	NY	13146
11923	M	PA	18612
11924	F	MD	21122
11925	F	MA	01824
11926	F	NY	11756
11927	F	NJ	07024
11928	F	NY	11803
11929	M	NY	11367
11930	F	NJ	07083
11931	F	NJ	08759
11932	F	MA	02081
11933	F	MA	02359
11934	F	NY	12302
11935	F	PA	18411
11936	M	DC	20008
11937	F	NY	12724
11938	F	PA	18964
11939	F	NY	11803
11940	F	NY	11783
11941	M	NJ	07960
11942	M	NY	13363
11943	F	NY	10973
11944	F	NJ	07305
11945	F	NJ	07065
11946	F	PA	15627
11947	F	CT	06716
11948	F	PA	19006
11949	M	DE	19934
11950	M	MD	21061
11951	F	NY	13212
11952	M	MD	21222
11953	F	MD	21206
11954	M	PA	15642
11955	F	NY	14618
11956	F	NJ	07110
11957	F	NY	11787
11958	F	CT	06811
11959	M	NJ	07070
11960	F	NJ	07070
11961	M	PA	19508
11962	M	MA	01742
11963	F	NY	11743
11964	F	NJ	07746
11965	F	CT	06484
11966	F	MD	20895
11967	F	NJ	08812
11968	F	PA	19551
11969	F	MA	02332
11970	F	NY	11580
11971	F	NJ	07446
11972	F	PA	18466
11973	F	CT	06051
11974	M	MD	21087
11975	F	NJ	07004
11976	F	PA	18017
11977	F	NY	10475
11978	M	NY	10314
11979	F	NY	10039
11980	F	NJ	07050
11981	F	MA	02649
11982	M	NY	11372
11983	F	NH	03820
11984	F	DE	19934
11985	F	NY	11963
11986	F	PA	18064
11987	F	PA	19446
11988	M	MA	02351
11989	F	NJ	07631
11990	F	CT	06256
11991	M	NY	11753
11992	F	NY	10025
11993	M	PA	19020
11994	M	NJ	08812
11995	F	NY	10914
11996	F	PA	19124
11997	M	NY	11783
11998	F	PA	18969
11999	F	CT	06497
12000	F	MD	20852
12001	F	PA	19116
12002	F	NY	11581
12003	F	DE	19803
12004	M	CT	06360
12005	M	PA	18974
12006	F	NJ	07017
12007	F	MD	20906
12008	M	NY	11934
12009	F	NJ	07666
12010	F	NY	10024
12011	F	NJ	08002
12012	M	NY	13082
12013	F	NJ	07508
12014	M	NJ	07013
12015	M	NJ	07208
12016	F	NY	10025
12017	F	NJ	07712
12018	M	CT	06351
12019	F	NJ	08735
12020	F	MA	02359
12021	F	NY	11725
12022	M	MA	01453
12023	F	PA	19111
12024	F	MD	20853
12025	F	NY	11050
12026	F	NY	13601
12027	F	NY	11961
12028	M	PA	18966
12029	M	MD	21210
12030	M	MA	02066
12031	F	CT	06877
12032	M	NY	11724
12033	M	NY	11001
12034	F	PA	19050
12035	F	PA	15120
12036	F	PA	18018
12037	F	PA	18447
12038	M	MA	02169
12039	F	MA	01301
12040	F	PA	15217
12041	F	MA	01923
12042	F	NY	11236
12043	M	ME	04103
12044	F	NY	10522
12045	M	CT	06432
12046	F	PA	18106
12047	F	NY	11414
12048	F	NJ	07004
12049	F	PA	17870
12050	F	PA	18084
12051	F	MA	02067
12052	F	MD	21050
12053	M	PA	15466
12054	M	NY	12177
12055	M	NJ	08021
12056	F	NY	10528
12057	F	CT	06489
12058	M	PA	19610
12059	F	NY	12309
12060	M	MD	21060
12061	M	NJ	07011
12062	M	MD	21215
12063	M	ME	04103
12064	M	NJ	08721
12065	F	NJ	07090
12066	F	NY	11373
12067	M	MA	01915
12068	F	NJ	08080
12069	M	NJ	08077
12070	F	NJ	07016
12071	F	CT	06512
12072	F	DC	20006
12073	F	NY	11572
12074	F	MD	21228
12075	F	MA	01801
12076	F	NY	10471
12077	F	PA	19149
12078	F	NY	10913
12079	M	PA	15227
12080	F	MA	02771
12081	M	NY	12208
12082	F	MA	02131
12083	F	PA	17061
12084	F	NY	11782
12085	F	NY	11040
12086	F	PA	19320
12087	F	NJ	08559
12088	F	MA	01060
12089	F	CT	06053
12090	F	MA	01810
12091	M	PA	17055
12092	F	PA	15642
12093	F	NY	11354
12094	M	NY	10028
12095	M	PA	15104
12096	F	MA	01960
12097	M	MA	01451
12098	M	NY	12180
12099	F	NY	10023
12100	M	NY	12033
12101	F	NJ	07450
12102	M	NJ	08007
12103	M	PA	19082
12104	F	CT	06497
12105	F	NY	14607
12106	F	NJ	07960
12107	F	PA	19114
12108	M	MA	01730
12109	F	MA	02026
12110	F	PA	19115
12111	M	NJ	08210
12112	M	NJ	08402
12113	F	NJ	08012
12114	F	MA	02155
12115	M	ME	04963
12116	F	NY	10466
12117	F	NJ	07747
12118	M	NY	14221
12119	F	NY	10475
12120	F	NY	11753
12121	F	NY	11554
12122	M	NJ	07731
12123	M	NJ	07112
12124	F	NJ	07003
12125	F	PA	19046
12126	F	NY	10308
12127	F	NY	10128
12128	F	MD	20877
12129	F	MD	20816
12130	M	PA	19114
12131	F	NY	14094
12132	F	NH	03848
12133	F	PA	17552
12134	F	NJ	07960
12135	M	NY	11777
12136	F	CT	06497
12137	F	PA	18951
12138	F	VT	05201
12139	F	NY	12603
12140	F	NY	14141
12141	F	NY	10801
12142	F	MA	02170
12143	F	PA	19036
12144	F	MD	20906
12145	M	MD	21157
12146	F	PA	19136
12147	F	NY	11771
12148	M	NY	11803
12149	F	PA	15205
12150	F	MD	20622
12151	M	MD	20814
12152	F	NY	11566
12153	M	NJ	07006
12154	M	NY	11566
12155	F	MA	02158
12156	M	NY	14625
12157	M	MD	20852
12158	F	NH	03885
12159	M	NJ	07882
12160	F	MA	01373
12161	M	NY	11779
12162	M	NY	13905
12163	M	PA	15367
12164	F	NH	03844
12165	M	MD	21014
12166	F	MD	21093
12167	F	NY	10305
12168	F	MD	21227
12169	F	MA	02645
12170	M	MA	02193
12171	M	DE	19802
12172	M	MD	21209
12173	F	NY	12180
12174	F	NY	11697
12175	F	MD	20902
12176	M	NY	11423
12177	F	NJ	07922
12178	F	ME	04005
12179	M	NJ	08840
12180	M	VT	05602
12181	M	PA	17011
12182	F	NJ	07030
12183	F	NJ	08690
12184	F	NJ	08034
12185	F	NJ	07823
12186	F	MD	20902
12187	F	NY	10306
12188	F	NY	12302
12189	F	DC	20007
12190	M	NY	11501
12191	F	MA	02127
12192	M	NJ	07730
12193	F	MD	21136
12194	F	NJ	07087
12195	F	NJ	07876
12196	F	VT	05075
12197	F	PA	18052
12198	F	PA	19145
12199	F	PA	19148
12200	F	MD	20743
12201	M	MA	02327
12202	F	NJ	08865
12203	F	NH	03264
12204	F	NJ	07016
12205	M	NY	10928
12206	M	NJ	07083
12207	F	NJ	08106
12208	M	CT	06118
12209	M	PA	19446
12210	M	NJ	08733
12211	F	NY	11743
12212	F	NY	11770
12213	M	NJ	07641
12214	M	PA	19061
12215	F	NY	11429
12216	M	NY	11725
12217	F	NY	10009
12218	F	MD	20815
12219	F	NJ	08735
12220	F	PA	19520
12221	M	PA	17112
12222	M	NY	12303
12223	M	NY	11735
12224	M	NY	10014
12225	F	NY	11358
12226	F	NY	14072
12227	M	MD	20878
12228	M	NJ	07456
12229	F	MA	02723
12230	F	NY	11971
12231	F	NY	11357
12232	F	PA	19382
12233	F	NJ	08753
12234	M	NJ	07869
12235	M	NY	11219
12236	M	NJ	08088
12237	F	MA	01876
12238	F	NJ	07836
12239	F	NJ	08540
12240	F	NJ	07106
12241	F	MD	21202
12242	F	NJ	07840
12243	M	PA	19152
12244	F	NY	10475
12245	F	NY	10530
12246	M	MA	01754
12247	F	NY	11783
12248	M	NY	10550
12249	M	NY	11104
12250	M	NJ	07631
12251	M	MA	02170
12252	M	NY	11003
12253	F	NJ	07083
12254	M	NJ	08402
12255	M	NY	11694
12256	M	NJ	08054
12257	M	PA	19111
12258	F	MA	02043
12259	M	NJ	07734
12260	M	NY	11725
12261	M	NY	11205
12262	M	NY	12144
12263	M	PA	17551
12264	F	MA	01581
12265	F	NJ	07011
12266	F	NY	12205
12267	F	NJ	08096
12268	M	CT	06811
12269	F	NY	10528
12270	M	NJ	07081
12271	F	NY	11735
12272	M	NY	11784
12273	M	MD	21215
12274	M	NJ	08534
12275	F	PA	17212
12276	F	NJ	07011
12277	F	NY	11779
12278	F	PA	19018
12279	M	CT	06515
12280	F	NY	12603
12281	F	MD	21117
12282	F	NY	12401
12283	F	MA	02161
12284	F	NJ	08204
12285	M	MA	01581
12286	F	NY	10011
12287	F	MA	02192
12288	F	NJ	08540
12289	F	DE	19958
12290	F	PA	19382
12291	M	MA	02186
12292	M	MA	02351
12293	F	NY	11234
12294	M	NJ	08016
12295	F	NJ	07033
12296	F	MA	02368
12297	F	NY	11787
12298	F	NJ	07450
12299	F	NY	11795
12300	F	CT	06801
12301	M	NJ	07417
12302	M	PA	19438
12303	M	NY	11377
12304	F	MD	20904
12305	F	CT	06109
12306	F	NY	11961
12307	F	PA	17868
12308	F	MA	01701
12309	M	NJ	07645
12310	M	NJ	07940
12311	F	MD	20653
12312	F	CT	06001
12313	F	PA	19026
12314	F	NY	12205
12315	M	CT	06611
12316	F	NJ	08724
12317	M	NY	11746
12318	M	NY	13334
12319	M	NH	03247
12320	M	NY	11510
12321	F	NJ	08401
12322	F	PA	19096
12323	F	NJ	08850
12324	F	PA	19047
12325	F	PA	16102
12326	F	NY	12828
12327	M	PA	19425
12328	F	PA	19312
12329	F	PA	17603
12330	M	DC	20037
12331	M	MD	21032
12332	F	NY	10710
12333	M	NJ	07701
12334	M	PA	19130
12335	F	NJ	07075
12336	F	PA	19149
12337	F	MD	20748
12338	F	NY	10022
12339	M	PA	18042
12340	F	PA	19460
12341	M	NJ	08857
12342	M	NY	12603
12343	M	NJ	07940
12344	F	MA	02375
12345	M	NJ	08021
12346	F	NY	12518
12347	M	NJ	07974
12348	M	NY	11757
12349	M	NJ	08012
12350	F	PA	19446
12351	F	MA	02081
12352	M	NJ	07047
12353	F	NY	11204
12354	F	MD	21229
12355	F	NY	14220
12356	F	PA	19130
12357	F	NJ	07751
12358	M	NJ	08822
12359	F	PA	19002
12360	M	NY	12790
12361	M	NY	11501
12362	F	NY	11367
12363	F	MD	21085
12364	F	PA	19312
12365	F	CT	06032
12366	F	NY	11010
12367	M	MA	01534
12368	F	MD	21208
12369	F	PA	19145
12370	F	MD	21040
12371	F	NJ	08822
12372	F	NY	11375
12373	F	NY	11373
12374	F	NY	10010
12375	M	PA	19122
12376	M	NJ	08738
12377	F	CT	06460
12378	M	PA	15330
12379	M	NY	10583
12380	F	NY	14613
12381	F	NY	10009
12382	F	NH	03051
12383	F	VT	05701
12384	M	PA	17570
12385	F	NJ	07109
12386	F	NY	11378
12387	M	MA	01945
12388	M	NJ	08302
12389	F	MA	02160
12390	F	PA	16003
12391	M	NY	11230
12392	M	PA	19053
12393	F	NY	10989
12394	F	NY	10306
12395	F	PA	16509
12396	F	PA	19464
12397	M	NY	13760
12398	F	PA	15613
12399	M	PA	19040
12400	F	MA	01610
12401	F	NJ	07632
12402	F	NY	14075
12403	F	NY	11201
12404	F	NY	11214
12405	F	NY	11229
12406	F	CT	06053
12407	M	ME	04553
12408	F	MD	20850
12409	M	NJ	08109
12410	F	MD	21012
12411	M	NJ	07823
12412	F	PA	17055
12413	F	NJ	07310
12414	M	NJ	07013
12415	F	DC	20019
12416	M	NY	11415
12417	M	PA	19001
12418	F	PA	19111
12419	F	NY	11762
12420	F	CT	06032
12421	F	NJ	07762
12422	F	NY	11212
12423	M	NJ	08757
12424	M	NY	11710
12425	F	PA	18845
12426	F	NY	10570
12427	F	MA	02192
12428	F	NY	10708
12429	M	PA	19111
12430	M	CT	06484
12431	F	PA	19002
12432	F	NY	14220
12433	M	NY	11969
12434	F	PA	19103
12435	F	NY	11373
12436	M	PA	19468
12437	F	NY	11702
12438	F	NY	11572
12439	M	NJ	07006
12440	M	PA	19013
12441	M	NY	11375
12442	F	NY	11793
12443	M	PA	18106
12444	F	PA	19075
12445	F	NY	11804
12446	F	NY	12309
12447	F	NY	10463
12448	F	NY	12020
12449	F	NJ	07010
12450	F	NY	10956
12451	F	RI	02891
12452	F	MD	20906
12453	M	MD	21047
12454	M	NJ	07052
12455	M	NY	14207
12456	F	NY	11229
12457	F	NY	11561
12458	F	CT	06401
12459	F	NJ	08054
12460	F	MA	02188
12461	F	NH	03858
12462	F	PA	19116
12463	F	PA	19152
12464	M	NY	14580
12465	F	NY	10466
12466	F	PA	19154
12467	F	NY	10801
12468	M	NH	03766
12469	F	CT	06468
12470	M	NY	10002
12471	M	NH	03254
12472	M	NH	03743
12473	F	NY	11510
12474	M	NY	11530
12475	M	NY	11021
12476	F	NY	11415
12477	F	NY	11375
12478	F	NY	10504
12479	M	MA	01516
12480	F	NY	11040
12481	F	PA	19382
12482	F	PA	19330
12483	M	NY	11783
12484	F	NJ	07026
12485	M	MA	01085
12486	F	NY	11414
12487	M	NY	11003
12488	F	NY	11412
12489	F	MA	02649
12490	M	NJ	08831
12491	M	MD	20901
